,ID,xmin,ymin,xmax,ymax,Text,label
17,c3e4bbbc-1163-4f47-8b5c-0e2702354047,0.130558744,0.523769021,0.171356305,0.534127593,Item ,o
18,d557a56e-3b08-47d5-b6b4-bdd4ac6e97ee,0.391047418,0.522951484,0.489744931,0.535577595,Description ,o
19,4a8039da-4df9-4935-8a47-3eb277a87de8,0.635533333,0.521634042,0.715985417,0.532226563,Unit Cost ,o
20,5205ee44-2e16-49f1-8101-daec708076db,0.741937757,0.521344721,0.817299902,0.534226179,Quantity ,o
21,e91c947d-f949-4a2c-bfc0-a33f5ee21136,0.858120203,0.520965636,0.902580142,0.531349003,Price ,o
22,e22cb75b-d8e1-4069-b3ba-90bc4adf6e30,0.048919041,0.548195362,0.196486369,0.559290826,Sleek Wooden Chair ,o
23,780c3a5e-d2c9-4918-8528-fc59994a684e,0.26454407,0.546975255,0.582778037,0.561026394,Andy shoes are designed to keeping in mind ,o
24,9e55f5fb-3c32-4c2f-a492-f49ca73823b9,0.628219724,0.547106683,0.689040542,0.559799254,$657.00 ,o
25,3e808be4-0968-47ac-9b81-4e656a99eb03,0.734685302,0.547029138,0.778784692,0.55956614,67555,o
26,2c8daefc-d7d1-419c-a313-417e9747da34,0.834909022,0.548158824,0.880321801,0.559004188,50541,o
27,ee92beaf-5c82-4053-a46b-173a5229eaf7,0.265203208,0.563466549,0.581465721,0.576910615,durability as well as trends. the most stylish ,o
28,6bb88666-fe94-4d77-903b-2bbaad4d6d3b,0.265569687,0.579845667,0.442820966,0.592842102,range of shoes & sandals ,o
29,0fd81217-e99a-4307-bd43-ec3e5fa28a2f,0.049975097,0.60467881,0.226078406,0.615975499,Incredible Rubber Salad ,o
30,df92b37f-1355-4045-8c47-da7b542ce801,0.265767992,0.603598416,0.528911293,0.617244303,Carbonite web goalkeeper gloves are ,o
31,3f0a6408-6648-4c5e-9dd9-0904c2eb5180,0.629341841,0.603709042,0.692413628,0.615956366,$864.00 ,o
32,dc5c1d8c-16af-4abd-abf5-6449921d0443,0.735334039,0.603191316,0.783657193,0.616000772,26909,o
33,4c05009c-873d-457d-8724-0a56572e72e5,0.836753547,0.602889001,0.899857163,0.615478277,$650.00 ,o
34,26aa61d2-6934-4974-be1a-6bea736acd62,0.265512198,0.61986047,0.544579864,0.633354247,ergonomically designed to give easy fit ,o
35,01761078-1224-43b0-a9b2-4ec1785b14c6,0.764649093,0.647632241,0.826038301,0.658237398,Subtotal ,o
36,c96d680d-564e-450f-86b3-c7569e5fbf97,0.843521118,0.648722231,0.896648467,0.660061717,$29.00 ,o
37,ff2a6eb9-cb71-445a-9859-bb2f85c12751,0.78742379,0.680280209,0.826878428,0.691196322,Total ,o
38,b07ab93d-2402-4375-93d2-23bd056aeeea,0.84374249,0.680715621,0.90628624,0.693406403,$366.00 ,total
39,bc6dc17d-4d02-4837-9a5b-0e6b8ac37b86,0.730772555,0.715309083,0.827420413,0.725527406,Amount Paid ,o
40,d27b1144-7005-4f46-8e5a-7e347ee0db6e,0.844789207,0.715103388,0.904321551,0.726539254,$107.00 ,o
41,051b92b8-0cba-4bb3-944f-f2f032f9fa05,0.737031937,0.74794215,0.828313768,0.758790374,Balance Due ,o
42,45e7c501-be19-4b99-a4a5-f9163df140e6,0.84551537,0.748041213,0.906597912,0.760765553,$837.00 ,o
43,50652f5e-c629-4f24-b8d3-1dd842fccc9b,0.434360802,0.79000777,0.488170475,0.800176263,TERMS ,o
44,8235920e-1e0d-49e2-a626-d2a898cf947f,0.183697924,0.815601766,0.798543155,0.830794632,NET 3° Days. Finance Charge of 1.5% will be sude on unpaid balances after 30 days.,o
