xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.745365143,0.59850359,0.784243822,0.611132085,3088,o,Subtotal ,0.0589463415,35,$650.00 ,0.11190980650000004,32,0.0589463415,0.11190980650000004
0.846088767,0.598513365,0.907339811,0.611132205,$650.00 ,o,$282.00 ,0.05961427050000001,36,,0.0,-1,0.05961427050000001,0.0
0.280180216,0.613367975,0.626131892,0.627019703,you in mind. With fits and styling that will make ,o,you stand apart ,0.015557497500000128,34,,0.0,-1,0.015557497500000128,0.0
0.280140847,0.629431009,0.392914504,0.642071664,you stand apart ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.196456701,44,,0.0,-1,0.0,0.0
0.77345413,0.658131719,0.834744751,0.669396639,Subtotal ,o,Total ,0.03313732150000004,37,$282.00 ,0.07896071700000007,36,0.03313732150000004,0.07896071700000007
0.851785779,0.659447491,0.914334536,0.66942662,$282.00 ,o,$838.00 ,0.03389045600000007,38,,0.0,-1,0.03389045600000007,0.0
0.796417534,0.691620946,0.83495599,0.702182055,Total ,o,Amount Paid ,0.034004658000000076,39,$838.00 ,0.06785100699999991,38,0.034004658000000076,0.06785100699999991
0.852246761,0.692364931,0.914828777,0.704290092,$838.00 ,total,$873.00 ,0.03351217499999992,40,,0.0,-1,0.03351217499999992,0.0
0.739109933,0.725889146,0.835675299,0.735923171,Amount Paid ,o,Balance Due ,0.0325995684999999,41,$873.00 ,0.09554418949999999,40,0.0325995684999999,0.09554418949999999
0.852972925,0.725717604,0.912900686,0.737961769,$873.00 ,o,$989.00 ,0.03334626600000001,42,,0.0,-1,0.03334626600000001,0.0
0.745825946,0.758258283,0.836196184,0.768753171,Balance Due ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.06870231050000009,44,$989.00 ,0.09304586049999997,42,0.0,0.09304586049999997
0.853186786,0.758979142,0.914927065,0.771392763,$989.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.4463346,0.799227536,0.498699069,0.80909276,TERMS ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.028047889500000034,44,,0.0,-1,0.028047889500000034,0.0
0.197444901,0.825615168,0.805684984,0.838800907,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
