xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.734383166,0.597534299,0.776827335,0.609457254,17879,o,Subtotal ,0.058531314,34,$650.00 ,0.10835716100000004,31,0.058531314,0.10835716100000004
0.833178937,0.597244799,0.894745886,0.609663725,$650.00 ,o,$748.00 ,0.05987715699999996,35,,0.0,-1,0.05987715699999996,0.0
0.275399297,0.61207056,0.610914707,0.625094056,an exciting mix of natural ingredients. With the ,o,Goodness of 100% Natural Ingredients ,0.014642686000000071,33,,0.0,-1,0.014642686000000071,0.0
0.275320023,0.627969623,0.550032377,0.638480365,Goodness of 100% Natural Ingredients ,o,TERMS ,0.1685049234999999,42,,0.0,-1,0.1685049234999999,0.0
0.762614965,0.656748354,0.82336092,0.667305827,Subtotal ,o,Total ,0.03316009100000006,36,$748.00 ,0.07723504349999988,35,0.03316009100000006,0.07723504349999988
0.840099454,0.657468915,0.900346518,0.669193923,$748.00 ,o,$162.00 ,0.03226369649999994,37,,0.0,-1,0.03226369649999994,0.0
0.785594642,0.68988055,0.823164344,0.700493813,Total ,o,Amount Paid ,0.03386011700000002,38,$162.00 ,0.06533205549999999,37,0.03386011700000002,0.06533205549999999
0.840247095,0.690502763,0.899176002,0.700687468,$162.00 ,total,S983.00 ,0.03456354100000003,39,,0.0,-1,0.03456354100000003,0.0
0.72838527,0.724090338,0.823755682,0.734004259,Amount Paid ,o,Balance Due ,0.03269350549999994,40,S983.00 ,0.09535455699999995,39,0.03269350549999994,0.09535455699999995
0.840753794,0.723975062,0.902096272,0.736342251,S983.00 ,o,$513.00 ,0.033122480000000065,41,,0.0,-1,0.033122480000000065,0.0
0.735383868,0.756621063,0.82419318,0.766860545,Balance Due ,o,NET 30 Days. Finance Charge of 1.5? wril be made on unpaid balances after 30 davs.,0.06812781050000005,43,$513.00 ,0.09031534200000002,41,0.0,0.09031534200000002
0.841249049,0.757561624,0.898958683,0.769000649,$513.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.438691914,0.796821892,0.490798533,0.806637943,TERMS ,o,NET 30 Days. Finance Charge of 1.5? wril be made on unpaid balances after 30 davs.,0.028138697000000046,43,,0.0,-1,0.028138697000000046,0.0
0.193240508,0.823278546,0.795051277,0.836458683,NET 30 Days. Finance Charge of 1.5? wril be made on unpaid balances after 30 davs.,o,,0.0,-1,,0.0,-1,0.0,0.0
,,,,,o,,0.0,-1,,0.0,-1,0.0,0.0
