xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.853060007,0.610599518,0.915826797,0.623438418,$650.00 ,o,$812.00 ,0.044226407999999995,34,,0.0,-1,0.044226407999999995,0.0
0.280804545,0.623690665,0.443741053,0.634932995,Recreational Purposes ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.1998499629999999,42,,0.0,-1,0.0,0.0
0.780148327,0.655210257,0.842567265,0.665652454,Subtotal ,o,Total ,0.03347811050000005,35,$812.00 ,0.07832759649999999,34,0.03347811050000005,0.07832759649999999
0.859437287,0.65622735,0.919933498,0.666263402,$812.00 ,o,$206.00 ,0.03330725400000001,36,,0.0,-1,0.03330725400000001,0.0
0.802973509,0.688286364,0.842408597,0.699532568,Total ,o,Amount Paid ,0.03394654399999997,37,$206.00 ,0.06882378450000004,36,0.03394654399999997,0.06882378450000004
0.859382987,0.689131975,0.923646688,0.699973285,$206.00 ,total,$312.00 ,0.034620643000000006,38,,0.0,-1,0.034620643000000006,0.0
0.744775176,0.722798705,0.842356205,0.732913315,Amount Paid ,o,Balance Due ,0.0329877435,39,$312.00 ,0.095972151,38,0.0329877435,0.095972151
0.859559,0.722805083,0.919516683,0.735541463,$312.00 ,o,$765.00 ,0.03359332699999995,40,,0.0,-1,0.03359332699999995,0.0
0.751538217,0.755420327,0.842559576,0.76626718,Balance Due ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.06831803949999993,42,$765.00 ,0.09298151749999994,40,0.0,0.09298151749999994
0.859675288,0.756591976,0.92038554,0.768941224,$765.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.447113901,0.795284927,0.5004884,0.805470049,TERMS ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.028784304999999955,42,,0.0,-1,0.028784304999999955,0.0
0.195221305,0.821923077,0.811488211,0.836400509,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,o,,0.0,-1,,0.0,-1,0.0,0.0
