xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.841085732,0.591980755,0.902758539,0.604731619,$650.00 ,o,$177.00 ,0.060423672499999914,35,,0.0,-1,0.060423672499999914,0.0
0.277025849,0.606742024,0.591318369,0.620409906,mouse with reliable connectivity. 12 months ,o,battery life and modern design ,0.01573661000000004,33,,0.0,-1,0.01573661000000004,0.0
0.27726686,0.622430444,0.497366548,0.636194706,battery life and modern design ,o,TERMS ,0.16838830649999992,42,,0.0,-1,0.16838830649999992,0.0
0.768782377,0.651697516,0.830694735,0.662872434,Subtotal ,o,Total ,0.033255577000000036,36,$177.00 ,0.07660216099999995,35,0.033255577000000036,0.07660216099999995
0.847660422,0.653188288,0.905021012,0.664371431,$177.00 ,o,$998.00 ,0.033448607000000075,37,,0.0,-1,0.033448607000000075,0.0
0.792090535,0.684942245,0.83063525,0.696138859,Total ,o,Amount Paid ,0.03395795800000001,38,$998.00 ,0.06732660499999987,37,0.03395795800000001,0.06732660499999987
0.847792029,0.68592155,0.909586966,0.698535383,$998.00 ,total,$804.00 ,0.033013999499999946,39,,0.0,-1,0.033013999499999946,0.0
0.735704362,0.719567358,0.831173897,0.729429662,Amount Paid ,o,Balance Due ,0.03329750899999995,40,$804.00 ,0.09628060500000002,39,0.03329750899999995,0.09628060500000002
0.84803772,0.719263852,0.911401749,0.73122108,$804.00 ,o,$34.00 ,0.03416726000000003,41,,0.0,-1,0.03416726000000003,0.0
0.74155134,0.752270281,0.831295311,0.763321757,Balance Due ,o,NET 30 Days. Finance Charge of 1.5°C will be made on unpaid balances after 30 days.,0.06853055949999998,43,$34.00 ,0.08789700300000003,41,0.0,0.08789700300000003
0.848435879,0.753366292,0.900204778,0.76545316,$34.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.442771971,0.792561471,0.495386869,0.802840292,TERMS ,o,NET 30 Days. Finance Charge of 1.5°C will be made on unpaid balances after 30 days.,0.02862569700000006,43,,0.0,-1,0.02862569700000006,0.0
0.193906575,0.819595575,0.802085578,0.833057582,NET 30 Days. Finance Charge of 1.5°C will be made on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
