xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.73976481,0.591893792,0.777811825,0.602843225,9930,o,Subtotal ,0.05776813650000001,35,$650.00 ,0.11334618899999993,32,0.05776813650000001,0.11334618899999993
0.841157436,0.589987218,0.903111577,0.6026932,$650.00 ,o,$45.00 ,0.06066134599999995,36,,0.0,-1,0.06066134599999995,0.0
0.273258865,0.604763627,0.587642312,0.618499815,durability as well as trends. the most stylish ,o,range of shoes & sandals ,0.015574366000000062,34,,0.0,-1,0.015574366000000062,0.0
0.273512006,0.62061733,0.450314552,0.633794844,range of shoes & sandals ,o,TERMS ,0.16844379899999995,43,,0.0,-1,0.16844379899999995,0.0
0.768056929,0.649625242,0.829785347,0.660648048,Subtotal ,o,Total ,0.03327840549999994,37,$45.00 ,0.07415172449999996,36,0.03327840549999994,0.07415172449999996
0.846871853,0.651077211,0.899273872,0.662925899,$45.00 ,o,$964.00 ,0.03276109699999996,38,,0.0,-1,0.03276109699999996,0.0
0.791487575,0.683005452,0.830534637,0.693824649,Total ,o,Amount Paid ,0.03385210000000005,39,$964.00 ,0.06760170999999993,38,0.03385210000000005,0.06760170999999993
0.847382843,0.683477223,0.909842789,0.696048081,$964.00 ,total,$107.00 ,0.03372591749999998,40,,0.0,-1,0.03372591749999998,0.0
0.733946145,0.717246234,0.830165625,0.727288067,Amount Paid ,o,Balance Due ,0.033266843000000046,41,$107.00 ,0.09536620949999997,40,0.033266843000000046,0.09536620949999997
0.84774524,0.717772782,0.907098949,0.729204357,$107.00 ,o,$793.00 ,0.033480703499999986,42,,0.0,-1,0.033480703499999986,0.0
0.740329206,0.75007242,0.830922186,0.760995567,Balance Due ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.06875586499999997,44,$793.00 ,0.09272524750000011,42,0.0,0.09272524750000011
0.848326981,0.750991285,0.908374906,0.762947261,$793.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.439395845,0.790604353,0.492701918,0.800695419,TERMS ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.028639972500000055,44,,0.0,-1,0.028639972500000055,0.0
0.190035999,0.817546964,0.801008224,0.831032753,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
