xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.648961604,0.611203372,0.70108372,0.623491704,$45.00 ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.2123678630000001,43,16833,0.10283976800000016,31,0.0,0.10283976800000016
0.755263627,0.611374557,0.800461233,0.624354899,16833,o,Subtotal ,0.043243467499999966,34,$650.00 ,0.1096343394999999,32,0.043243467499999966,0.1096343394999999
0.856026232,0.611873627,0.918967307,0.62461406,$650.00 ,o,$270.00 ,0.04472526900000007,35,,0.0,-1,0.04472526900000007,0.0
0.285470724,0.624089539,0.447660476,0.635098577,Recreational Purposes ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.20012134300000006,43,16833,0.4112968300000001,31,0.0,0.0
0.783168018,0.655748665,0.844342887,0.666467726,Subtotal ,o,Total ,0.033557892000000034,36,$270.00 ,0.07932791099999992,35,0.033557892000000034,0.07932791099999992
0.862029612,0.657266259,0.924137115,0.668671966,$270.00 ,o,$691.00 ,0.033428936999999936,37,,0.0,-1,0.033428936999999936,0.0
0.805889428,0.68916434,0.845159411,0.700167835,Total ,o,Amount Paid ,0.03398639000000003,38,$691.00 ,0.06691399199999992,37,0.03398639000000003,0.06691399199999992
0.862236142,0.690030694,0.922640681,0.702765405,$691.00 ,total,$3.00 ,0.03384012000000003,39,,0.0,-1,0.03384012000000003,0.0
0.748145342,0.723608017,0.844951451,0.733696938,Amount Paid ,o,Balance Due ,0.03305679549999996,40,$3.00 ,0.08695140449999994,39,0.03305679549999996,0.08695140449999994
0.861994207,0.724622071,0.905005395,0.735854268,$3.00 ,o,$694.00 ,0.0333054960000001,41,,0.0,-1,0.0333054960000001,0.0
0.754387021,0.756397367,0.845281303,0.767021179,Balance Due ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.06800612800000005,43,$694.00 ,0.09378960699999994,41,0.0,0.09378960699999994
0.862612724,0.757425785,0.924634814,0.769661546,$694.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.450905859,0.795620918,0.504035711,0.806100249,TERMS ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.028854817500000074,43,,0.0,-1,0.028854817500000074,0.0
0.200262785,0.822261691,0.814083934,0.837169111,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
