xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.727072001,0.599308968,0.770755827,0.609383106,31447,o,Subtotal ,0.05715945349999996,35,$650.00 ,0.10745021700000001,32,0.05715945349999996,0.10745021700000001
0.826096535,0.597273409,0.886631727,0.6088202,$650.00 ,o,$644.00 ,0.05989477050000003,36,,0.0,-1,0.05989477050000003,0.0
0.271343946,0.61272794,0.564368844,0.625530124,technology increases muscle oxygenation. ,o,stabilizes active muscles ,0.014270752499999984,34,,0.0,-1,0.014270752499999984,0.0
0.271508247,0.628224432,0.441941231,0.638575137,stabilizes active muscles ,o,TERMS ,0.16832226500000003,43,,0.0,-1,0.16832226500000003,0.0
0.755425036,0.656098306,0.815660298,0.666912675,Subtotal ,o,Total ,0.032986492000000034,37,$644.00 ,0.07734423899999998,36,0.032986492000000034,0.07734423899999998
0.832471848,0.656999648,0.893301964,0.668883502,$644.00 ,o,$874.00 ,0.032793760499999935,38,,0.0,-1,0.032793760499999935,0.0
0.778144062,0.689124227,0.815958798,0.699859738,Total ,o,Amount Paid ,0.03405094149999999,39,$874.00 ,0.06628468649999997,38,0.03405094149999999,0.06628468649999997
0.832842708,0.689688325,0.893829525,0.701782346,$874.00 ,total,$266.00 ,0.032423048999999926,40,,0.0,-1,0.032423048999999926,0.0
0.722062767,0.723680139,0.816524506,0.733405709,Amount Paid ,o,Balance Due ,0.03216791150000009,41,$266.00 ,0.09419649799999996,40,0.03216791150000009,0.09419649799999996
0.833434522,0.723197639,0.893545747,0.73311913,$266.00 ,o,$121.00 ,0.03333029150000011,42,,0.0,-1,0.03333029150000011,0.0
0.728884697,0.75567174,0.816941857,0.765749931,Balance Due ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.06878715749999986,44,$121.00 ,0.08910661949999998,42,0.0,0.08910661949999998
0.83330965,0.756393611,0.890730143,0.766583741,$121.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.434472293,0.796712458,0.486130089,0.806731641,TERMS ,o,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,0.0277759434999999,44,,0.0,-1,0.0277759434999999,0.0
0.190667823,0.822388649,0.787666976,0.836607337,NET 30 Days. Finance Charge of 1.5% will be made on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
