xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.524703979,0.597939074,0.609434605,0.608843267,.ed kleping ,o,you in mind. With fits and styling that will make ,0.016673535000000017,34,$596.00 ,0.08588317050000005,31,0.0,0.08588317050000005
0.6229285,0.598765254,0.682976425,0.611221194,$596.00 ,o,NET 3° Days. Finance Charge of 1.5% be made on unpaid balances after 3° days.,0.22656744750000002,45,38748,0.096467525,32,0.0,0.096467525
0.726734996,0.598734081,0.772104979,0.611106873,38748,o,Subtotal ,0.05827045399999986,36,$650.00 ,0.1071490344999999,33,0.05827045399999986,0.1071490344999999
0.825993359,0.598619998,0.887144685,0.611123562,$650.00 ,o,$784.00 ,0.05978795849999996,37,,0.0,-1,0.05978795849999996,0.0
0.266901165,0.613225341,0.609049141,0.62690407,you in mind. With fits and styling that will make ,o,you stand apart ,0.015624254999999976,35,,0.0,-1,0.015624254999999976,0.0
0.267036259,0.629463911,0.377956241,0.64191401,you stand apart ,o,NET 3° Days. Finance Charge of 1.5% be made on unpaid balances after 3° days.,0.195871711,45,,0.0,-1,0.0,0.0
0.754402876,0.657756209,0.815333247,0.668625653,Subtotal ,o,Total ,0.033124774500000065,38,$784.00 ,0.07794392100000003,37,0.033124774500000065,0.07794392100000003
0.832430601,0.658482075,0.893193364,0.670837402,$784.00 ,o,$306.00 ,0.03326958400000013,39,,0.0,-1,0.03326958400000013,0.0
0.777560353,0.690998256,0.81542021,0.701633155,Total ,o,Amount Paid ,0.0339530415,40,$306.00 ,0.06708198799999998,39,0.0339530415,0.06708198799999998
0.832723796,0.69181329,0.894420743,0.704045355,$306.00 ,total,$127.00 ,0.03325998799999996,41,,0.0,-1,0.03325998799999996,0.0
0.720939219,0.725229204,0.816091835,0.73530829,Amount Paid ,o,Balance Due ,0.03275313899999999,42,$127.00 ,0.09305322199999988,41,0.03275313899999999,0.09305322199999988
0.832955837,0.725474954,0.890181661,0.736903667,$127.00 ,o,$587.00 ,0.03326660400000003,43,,0.0,-1,0.03326660400000003,0.0
0.727397263,0.757849097,0.81684202,0.768194675,Balance Due ,o,NET 3° Days. Finance Charge of 1.5% be made on unpaid balances after 3° days.,0.06853878550000003,45,$587.00 ,0.09112706749999999,43,0.0,0.09112706749999999
0.833435476,0.758447468,0.893057942,0.770464361,$587.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.431267887,0.798170269,0.483542085,0.80807209,TERMS ,o,NET 3° Days. Finance Charge of 1.5% be made on unpaid balances after 3° days.,0.028439492000000066,45,,0.0,-1,0.028439492000000066,0.0
0.185852438,0.824682474,0.787392616,0.838438869,NET 3° Days. Finance Charge of 1.5% be made on unpaid balances after 3° days.,o,,0.0,-1,,0.0,-1,0.0,0.0
