xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.641317844,0.602150917,0.703476489,0.614039242,$698.00 ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.2279440465,44,81090,0.09755623349999998,31,0.0,0.09755623349999998
0.746444702,0.601867676,0.793462098,0.614279807,81090,o,Subtotal ,0.05851918450000004,35,$650.00 ,0.10771718600000002,32,0.05851918450000004,0.10771718600000002
0.846715033,0.602188528,0.908626139,0.614002943,$650.00 ,o,$482.00 ,0.060002356499999965,36,,0.0,-1,0.060002356499999965,0.0
0.280562073,0.616533995,0.618344307,0.629801273,bonded black leather and PVC padded seat and ,o,back for all-dav comfort and support ,0.01494064950000007,34,,0.0,-1,0.01494064950000007,0.0
0.280785561,0.632360101,0.544069767,0.643856466,back for all-dav comfort and support ,o,TERMS ,0.16916492549999995,43,,0.0,-1,0.16916492549999995,0.0
0.774461985,0.661189437,0.835942149,0.671996415,Subtotal ,o,Total ,0.033591598,37,$482.00 ,0.07925489550000009,36,0.033591598,0.07925489550000009
0.853844881,0.662235141,0.915069044,0.673961043,$482.00 ,o,$523.00 ,0.03372302650000003,38,,0.0,-1,0.03372302650000003,0.0
0.798065364,0.694831967,0.836208224,0.705537081,Total ,o,Amount Paid ,0.03410002599999995,39,$523.00 ,0.06679916399999986,38,0.03410002599999995,0.06679916399999986
0.853870332,0.695789099,0.914001584,0.707853138,$523.00 ,total,$639.00 ,0.033506125499999984,40,,0.0,-1,0.033506125499999984,0.0
0.740679324,0.729435027,0.836736619,0.739134073,Amount Paid ,o,Balance Due ,0.032983303000000075,41,$639.00 ,0.09593769899999993,40,0.032983303000000075,0.09593769899999993
0.853888631,0.729103744,0.91540271,0.741550744,$639.00 ,o,$624.00 ,0.033178806000000005,42,,0.0,-1,0.033178806000000005,0.0
0.746883333,0.762236536,0.837392449,0.77229917,Balance Due ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.06877127299999997,44,$624.00 ,0.09284344349999996,42,0.0,0.09284344349999996
0.854250908,0.762669742,0.915711761,0.774342358,$624.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.446512014,0.802333772,0.49963358,0.812212646,TERMS ,o,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,0.028765916999999974,44,,0.0,-1,0.028765916999999974,0.0
0.198024571,0.829681516,0.806403518,0.842396736,NET 3° Days. Finance Charge of 1.5% will be made on unpaid balances after 3° days.,o,,0.0,-1,,0.0,-1,0.0,0.0
