xmin,ymin,xmax,ymax,Text,label,below_Text,below_dist,below_obj_index,side_Text,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
0.629341841,0.603709042,0.692413628,0.615956366,$864.00 ,o,NET 3° Days. Finance Charge of 1.5% will be sude on unpaid balances after 30 days.,0.21336549500000002,44,26909,0.09861788150000006,32,0.0,0.09861788150000006
0.735334039,0.603191316,0.783657193,0.616000772,26909,o,Subtotal ,0.04333877549999998,35,$650.00 ,0.1088097389999999,33,0.04333877549999998,0.1088097389999999
0.836753547,0.602889001,0.899857163,0.615478277,$650.00 ,o,$29.00 ,0.04520833499999999,36,,0.0,-1,0.04520833499999999,0.0
0.265512198,0.61986047,0.544579864,0.633354247,ergonomically designed to give easy fit ,o,TERMS ,0.1684846579999999,43,,0.0,-1,0.1684846579999999,0.0
0.764649093,0.647632241,0.826038301,0.658237398,Subtotal ,o,Total ,0.03280344599999996,37,$29.00 ,0.07474109549999997,36,0.03280344599999996,0.07474109549999997
0.843521118,0.648722231,0.896648467,0.660061717,$29.00 ,o,$366.00 ,0.032669037999999984,38,,0.0,-1,0.032669037999999984,0.0
0.78742379,0.680280209,0.826878428,0.691196322,Total ,o,Amount Paid ,0.03467997900000008,39,$366.00 ,0.06786325599999998,38,0.03467997900000008,0.06786325599999998
0.84374249,0.680715621,0.90628624,0.693406403,$366.00 ,total,$107.00 ,0.03376030899999993,40,,0.0,-1,0.03376030899999993,0.0
0.730772555,0.715309083,0.827420413,0.725527406,Amount Paid ,o,Balance Due ,0.03294801749999998,41,$107.00 ,0.09545889499999993,40,0.03294801749999998,0.09545889499999993
0.844789207,0.715103388,0.904321551,0.726539254,$107.00 ,o,$837.00 ,0.033582062000000135,42,,0.0,-1,0.033582062000000135,0.0
0.737031937,0.74794215,0.828313768,0.758790374,Balance Due ,o,NET 3° Days. Finance Charge of 1.5% will be sude on unpaid balances after 30 days.,0.06983193700000001,44,$837.00 ,0.09338378849999995,42,0.0,0.09338378849999995
0.84551537,0.748041213,0.906597912,0.760765553,$837.00 ,o,,0.0,-1,,0.0,-1,0.0,0.0
0.434360802,0.79000777,0.488170475,0.800176263,TERMS ,o,NET 3° Days. Finance Charge of 1.5% will be sude on unpaid balances after 30 days.,0.028106182500000076,44,,0.0,-1,0.028106182500000076,0.0
0.183697924,0.815601766,0.798543155,0.830794632,NET 3° Days. Finance Charge of 1.5% will be sude on unpaid balances after 30 days.,o,,0.0,-1,,0.0,-1,0.0,0.0
